zip code tabulation area,NAME,B02001_001E,B02001_001M,B02001_002E,B02001_002M,B02001_003E,B02001_003M,B02001_004E,B02001_004M,B02001_005E,B02001_005M,B02001_006E,B02001_006M,B02001_007E,B02001_007M,B02001_008E,B02001_008M,B02001_009E,B02001_009M,B02001_010E,B02001_010M,GEO_ID,B01003_001E,B19101C_001E,B19101C_001M,B19101C_002E,B19101C_002M,B19101C_003E,B19101C_003M,B19101C_004E,B19101C_004M,B19101C_005E,B19101C_005M,B19101C_006E,B19101C_006M,B19101C_007E,B19101C_007M,B19101C_008E,B19101C_008M,B19101C_009E,B19101C_009M,B19101C_010E,B19101C_010M,B19101C_011E,B19101C_011M,B19101C_012E,B19101C_012M,B19101C_013E,B19101C_013M,B19101C_014E,B19101C_014M,B19101C_015E,B19101C_015M,B19101C_016E,B19101C_016M,B19101C_017E,B19101C_017M,B19083_001E,B25003_001E,B25003_001M,B25003_002E,B25003_002M,B25003_003E,B25003_003M
90291,ZCTA5 90291,25738,1391,18048,1163,1465,506,211,237,1503,381,45,53,1520,569,2946,399,1780,350,1166,235,860Z200US90291,25738,34,36,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,22,33,0,25,12,15,0,25,0.5346,14247,782,4914,484,9333,637
90292,ZCTA5 90292,23684,2048,16170,1999,1551,855,0,25,2217,662,62,104,696,403,2988,690,682,317,2306,623,860Z200US90292,23684,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.4563,13198,948,3986,502,9212,919
90064,ZCTA5 90064,26494,1207,15235,997,986,342,46,75,5010,659,64,68,1497,328,3656,693,1704,540,1952,458,860Z200US90064,26494,31,43,6,17,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,25,40,0,25,0,25,0,25,0,25,0,25,0,25,0.5177,11807,523,5957,430,5850,436
90069,ZCTA5 90069,20318,1116,16394,1045,661,254,57,71,1233,399,0,25,365,177,1608,349,597,195,1011,282,860Z200US90069,20318,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.5749,13068,768,5078,601,7990,704
90405,ZCTA5 90405,26809,1327,19356,1096,1125,407,139,123,2112,488,0,25,798,309,3279,975,1240,447,2039,875,860Z200US90405,26809,27,29,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,16,23,0,25,11,18,0,25,0,25,0,25,0,25,0.5393,13972,766,4351,370,9621,762
94002,ZCTA5 94002,27730,140,13984,875,589,333,83,144,8171,931,347,351,1697,602,2859,525,1202,424,1657,402,860Z200US94002,27730,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.4551,10608,401,5957,429,4651,425
95134,ZCTA5 95134,30255,2085,5864,771,1061,776,17,27,19175,1864,268,366,2236,886,1634,506,640,318,994,375,860Z200US95134,30255,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0.3255,13761,670,1845,404,11916,667
90013,ZCTA5 90013,14891,1166,4654,719,3461,557,220,147,2834,532,82,95,1155,325,2485,652,1240,568,1245,508,860Z200US90013,14891,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.6312,8399,707,686,179,7713,700
94538,ZCTA5 94538,67704,2242,13014,1308,2265,667,571,250,38084,2207,412,249,8798,1375,4560,765,2400,633,2160,483,860Z200US94538,67704,170,74,0,32,22,38,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,5,10,54,40,51,45,0,32,12,18,26,25,0.4018,23149,706,10365,551,12784,562
93108,ZCTA5 93108,11664,834,9354,736,8,27,72,89,376,161,0,21,342,210,1512,392,729,308,783,249,860Z200US93108,11664,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.5140,4724,325,3562,302,1162,204
90212,ZCTA5 90212,10834,903,7913,773,272,193,0,21,1268,581,0,21,300,197,1081,397,419,246,662,313,860Z200US90212,10834,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.5380,5439,462,1168,202,4271,521
92660,ZCTA5 92660,34788,1547,26646,1379,508,295,212,182,3153,758,0,29,813,407,3456,797,1691,573,1765,500,860Z200US92660,34788,43,43,0,29,0,29,0,29,0,29,16,24,0,29,0,29,0,29,0,29,0,29,2,7,25,34,0,29,0,29,0,29,0,29,0.5398,15496,660,7696,529,7800,634
90275,ZCTA5 90275,41367,68,20033,1245,867,348,99,125,13177,1081,22,31,2196,401,4973,783,2182,675,2791,568,860Z200US90275,41367,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0.4413,15335,424,12363,587,2972,407
91381,ZCTA5 91381,21857,1816,10204,1184,1415,654,506,475,5015,1151,0,25,1036,411,3681,909,1821,580,1860,689,860Z200US91381,21857,163,114,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,67,80,18,30,14,25,0,25,0,25,64,89,0.4129,7267,474,4396,340,2871,458
91326,ZCTA5 91326,37068,1787,16259,1087,2899,1514,278,164,11472,850,144,178,2026,513,3990,731,1918,560,2072,510,860Z200US91326,37068,47,40,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,26,30,0,29,0,29,0,29,14,22,0,29,7,13,0.4369,12948,419,9861,409,3087,445
92037,ZCTA5 92037,39284,1370,28477,1405,478,174,61,37,4680,557,76,70,939,256,4573,749,2302,517,2271,591,860Z200US92037,39284,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0.5157,16519,563,10236,517,6283,455
94960,ZCTA5 94960,15891,480,12886,668,204,202,136,118,706,257,8,14,400,263,1551,371,601,252,950,280,860Z200US94960,15891,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.5168,6192,335,4362,298,1830,362
95054,ZCTA5 95054,25196,1289,5467,745,810,397,7,12,14577,1528,0,25,2191,801,2144,501,859,356,1285,494,860Z200US95054,25196,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.4038,9419,459,3330,432,6089,477
94925,ZCTA5 94925,10101,28,7591,615,171,154,0,21,647,323,0,21,516,288,1176,469,706,461,470,218,860Z200US94925,10101,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4594,4037,251,2802,213,1235,299
94507,ZCTA5 94507,14546,1276,11114,1061,94,123,1,2,1555,346,0,21,387,338,1395,427,576,335,819,273,860Z200US94507,14546,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4572,5181,343,4789,328,392,171
95129,ZCTA5 95129,40896,2263,8478,772,879,456,105,66,26050,1752,1198,1482,2431,1168,1755,491,536,238,1219,446,860Z200US95129,40896,25,24,0,29,0,29,0,29,0,29,7,12,0,29,0,29,0,29,13,19,0,29,0,29,0,29,0,29,0,29,0,29,5,9,0.4534,14177,559,8235,538,5942,457
91403,ZCTA5 91403,25566,1515,17625,1419,1585,455,63,57,1944,397,19,22,1057,396,3273,688,1863,525,1410,433,860Z200US91403,25566,44,48,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,16,18,0,25,0,25,0,25,28,43,0.5280,11892,558,5170,354,6722,523
94566,ZCTA5 94566,44782,1365,20680,1168,377,176,257,252,16844,1381,139,151,1891,689,4594,950,2010,754,2584,591,860Z200US94566,44782,79,72,0,29,0,29,0,29,42,56,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,26,38,0,29,11,17,0,29,0.4687,15923,488,11334,466,4589,487
94556,ZCTA5 94556,15922,95,10166,560,96,98,0,21,3563,634,20,33,454,147,1623,368,443,164,1180,334,860Z200US94556,15922,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4601,5682,231,4800,290,882,205
94127,ZCTA5 94127,20710,1853,10444,1501,623,228,112,110,5938,838,4,8,676,493,2913,673,1310,549,1603,483,860Z200US94127,20710,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.5042,7466,563,6106,512,1360,282
92679,ZCTA5 92679,30966,1780,22250,1649,542,263,158,131,2922,480,66,72,1312,486,3716,681,1967,531,1749,414,860Z200US92679,30966,36,42,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,23,37,0,29,0,29,13,19,0,29,0.4326,10521,523,9426,499,1095,235
95814,ZCTA5 95814,12355,850,6741,711,1647,343,113,95,1553,318,53,44,832,217,1416,240,401,166,1015,224,860Z200US95814,12355,27,23,0,21,0,21,0,21,0,21,0,21,0,21,14,21,0,21,0,21,0,21,0,21,1,3,9,15,0,21,3,5,0,21,0.5543,6987,580,724,294,6263,508
94939,ZCTA5 94939,7372,530,5923,573,55,82,0,19,322,206,0,19,184,170,888,300,346,218,542,241,860Z200US94939,7372,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.5086,3431,302,1691,188,1740,327
90403,ZCTA5 90403,25087,1306,17410,1213,631,302,192,138,2718,576,49,70,1172,534,2915,720,1485,710,1430,612,860Z200US90403,25087,34,36,0,25,0,25,0,25,17,27,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,17,24,0.5195,13372,677,3840,574,9532,682
94404,ZCTA5 94404,35950,319,12459,846,621,226,71,62,18726,906,46,54,834,303,3193,524,1291,441,1902,324,860Z200US94404,35950,15,19,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,6,8,0,29,0,29,5,15,4,6,0.4367,14583,327,7446,365,7137,264
94610,ZCTA5 94610,32675,1565,17119,1139,4403,708,230,134,5546,1137,55,51,1150,376,4172,619,1574,331,2598,539,860Z200US94610,32675,9,14,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,9,14,0,29,0,29,0,29,0.4622,16115,746,5949,498,10166,714
90401,ZCTA5 90401,7925,772,5797,703,348,161,20,31,504,231,0,19,172,124,1084,464,725,463,359,233,860Z200US90401,7925,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.5792,4942,436,236,96,4706,439
92861,ZCTA5 92861,5776,44,4045,357,35,40,0,19,1064,273,0,19,164,102,468,186,316,175,152,84,860Z200US92861,5776,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.4992,1895,146,1672,152,223,148
92610,ZCTA5 92610,13182,1169,6072,710,139,150,67,107,4078,799,335,348,428,252,2063,595,907,381,1156,427,860Z200US92610,13182,15,24,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,15,24,0,21,0,21,0.3079,4605,436,3749,415,856,254
90046,ZCTA5 90046,48905,1454,33761,1569,2687,565,235,155,3408,661,66,69,2347,743,6401,1011,3644,840,2757,694,860Z200US90046,48905,67,58,0,29,0,29,0,29,5,8,0,29,0,29,0,29,24,40,0,29,0,29,24,39,0,29,14,20,0,29,0,29,0,29,0.5396,28716,830,6694,609,22022,868
95124,ZCTA5 95124,51991,2365,27751,1804,587,261,366,215,13442,1282,143,165,2158,736,7544,1099,3889,864,3655,732,860Z200US95124,51991,61,43,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,10,17,0,32,33,34,18,21,0.4412,17523,665,12637,658,4886,476
94552,ZCTA5 94552,14359,1205,5877,903,296,193,8,10,6341,950,34,50,283,133,1520,400,854,346,666,258,860Z200US94552,14359,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.3930,5016,435,4687,444,329,108
94402,ZCTA5 94402,25498,1360,13180,889,350,186,4,8,6791,835,249,259,1893,730,3031,571,1055,353,1976,417,860Z200US94402,25498,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.4696,9944,565,5897,291,4047,494
90048,ZCTA5 90048,20796,1188,15630,1082,950,236,4,7,1608,312,0,25,701,230,1903,418,687,206,1216,336,860Z200US90048,20796,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.5301,11838,662,3312,376,8526,544
95125,ZCTA5 95125,53934,2393,29241,1933,1344,376,231,102,8953,986,132,124,5089,1019,8944,1386,6144,1259,2800,459,860Z200US95125,53934,91,55,0,32,0,32,0,32,0,32,0,32,0,32,0,32,3,6,0,32,0,32,0,32,0,32,21,33,0,32,12,18,55,39,0.5264,20927,737,12577,593,8350,677
92612,ZCTA5 92612,33706,1799,16298,1457,787,347,56,43,12579,1464,83,74,1363,539,2540,573,922,353,1618,433,860Z200US92612,33706,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0.4963,14328,721,3861,388,10467,742
91361,ZCTA5 91361,18728,1051,14292,935,164,98,10,17,1429,398,0,21,833,463,2000,437,815,229,1185,363,860Z200US91361,18728,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.5167,7773,448,5344,409,2429,294
94965,ZCTA5 94965,12160,523,8277,514,823,258,25,30,1457,311,23,31,570,307,985,312,553,197,432,204,860Z200US94965,12160,3,6,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,3,6,0.5233,6253,358,3525,369,2728,319
92673,ZCTA5 92673,29828,1361,22010,1539,571,332,65,66,1789,1116,12,21,977,594,4404,828,2305,723,2099,663,860Z200US92673,29828,12,19,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,12,19,0.4326,9569,406,7630,422,1939,317
94502,ZCTA5 94502,13359,1163,5431,909,307,289,16,29,5394,587,0,21,305,196,1906,610,1087,534,819,234,860Z200US94502,13359,8,14,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,8,14,0,21,0,21,0,21,0,21,0,21,0,21,0.3705,4782,417,4154,407,628,190
90211,ZCTA5 90211,8871,970,6044,747,131,103,0,19,1739,772,0,19,406,301,551,175,87,63,464,185,860Z200US90211,8871,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.5382,3693,346,1469,282,2224,318
94105,ZCTA5 94105,14890,1397,5394,907,275,227,30,50,7974,1195,103,68,345,309,769,378,292,206,477,318,860Z200US94105,14890,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4701,8316,848,3121,724,5195,638
90232,ZCTA5 90232,16804,1197,9215,763,666,257,112,93,3548,988,0,21,657,382,2606,590,1805,535,801,249,860Z200US90232,16804,39,35,0,21,0,21,0,21,0,21,13,22,0,21,0,21,0,21,0,21,15,23,0,21,0,21,0,21,0,21,0,21,11,17,0.5154,7337,481,3087,492,4250,519
91423,ZCTA5 91423,32536,1622,22939,1389,1671,632,63,45,1737,420,24,38,1098,323,5004,895,2220,704,2784,616,860Z200US91423,32536,26,27,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,15,20,11,18,0.5027,15475,656,5797,337,9678,652
90014,ZCTA5 90014,9540,1002,3065,600,2081,443,33,23,2149,519,18,31,1074,438,1120,559,280,380,840,429,860Z200US90014,9540,12,3,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,12,3,0.6046,6450,565,236,79,6214,577
94706,ZCTA5 94706,20486,295,9696,625,797,249,71,60,5868,683,4,9,1013,334,3037,578,1075,318,1962,446,860Z200US94706,20486,41,40,0,25,0,25,0,25,0,25,0,25,0,25,0,25,17,26,0,25,0,25,0,25,0,25,0,25,24,32,0,25,0,25,0.4499,8031,250,4328,289,3703,232
94117,ZCTA5 94117,37575,1858,25304,1606,1469,390,215,256,5239,872,55,52,1423,397,3870,592,1514,342,2356,471,860Z200US94117,37575,18,22,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,9,16,9,14,0.4696,17558,771,4969,462,12589,775
91030,ZCTA5 91030,26297,54,10795,740,932,436,123,94,8661,740,14,70,1939,451,3833,620,2121,506,1712,420,860Z200US91030,26297,37,33,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,23,26,0,25,0,25,14,19,0.4717,10413,387,4586,364,5827,498
92075,ZCTA5 92075,11996,253,9695,760,93,75,43,52,615,229,6,11,348,240,1196,785,334,129,862,780,860Z200US92075,11996,43,52,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,43,52,0.4980,5100,338,3442,380,1658,266
90278,ZCTA5 90278,42536,1445,23940,1336,863,382,240,144,8811,1247,50,172,1676,421,6956,962,2809,689,4147,766,860Z200US90278,42536,42,56,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,42,56,0.4244,15863,560,9150,589,6713,481
91377,ZCTA5 91377,13656,1243,10106,1215,57,70,54,67,2462,403,57,88,108,106,812,256,489,187,323,157,860Z200US91377,13656,21,29,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,21,29,0.4631,5006,348,3595,366,1411,246
90025,ZCTA5 90025,45238,2191,26492,2295,1711,622,78,95,9454,1150,30,34,3028,765,4445,651,2029,473,2416,465,860Z200US90025,45238,33,39,0,29,0,29,0,29,0,29,0,29,0,29,18,30,0,29,0,29,0,29,0,29,15,25,0,29,0,29,0,29,0,29,0.4912,22875,864,5437,580,17438,888
91354,ZCTA5 91354,33059,1941,18308,1432,1807,779,81,99,6665,789,477,421,1373,367,4348,705,2966,618,1382,351,860Z200US91354,33059,17,20,0,29,0,29,0,29,0,29,0,29,0,29,0,29,8,12,0,29,0,29,9,15,0,29,0,29,0,29,0,29,0,29,0.3869,10967,508,8518,523,2449,366
91364,ZCTA5 91364,28662,2018,19373,1160,1422,814,33,44,2899,1055,35,57,1627,576,3273,763,1763,617,1510,418,860Z200US91364,28662,13,14,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,7,11,0,25,0,25,0,25,0,25,0,25,6,9,0.4476,10219,466,7054,398,3165,417
94037,ZCTA5 94037,2897,890,2264,710,0,14,0,14,51,52,0,14,192,237,390,311,288,270,102,148,860Z200US94037,2897,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.3819,1061,218,950,215,111,125
90293,ZCTA5 90293,12784,1080,8661,989,540,223,47,55,1629,314,10,17,573,257,1324,325,712,233,612,247,860Z200US90293,12784,15,25,0,21,0,21,0,21,0,21,0,21,15,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4531,6573,452,3029,344,3544,436
94973,ZCTA5 94973,1652,557,1417,447,0,14,0,14,0,14,0,14,76,107,159,152,0,14,159,152,860Z200US94973,1652,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4516,652,162,578,155,74,59
92606,ZCTA5 92606,24499,2266,8299,1337,291,254,7,13,10827,1608,284,300,756,445,4035,1075,1765,959,2270,668,860Z200US92606,24499,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.4313,8925,755,3357,382,5568,684
94086,ZCTA5 94086,48956,1899,15204,1339,648,339,190,88,23809,1476,0,29,3795,748,5310,1198,3081,1066,2229,436,860Z200US94086,48956,67,56,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,11,17,16,25,4,7,8,13,28,44,0,29,0.4414,20166,740,6218,502,13948,667
91301,ZCTA5 91301,24477,888,17857,1203,183,113,16,25,1818,371,23,39,2223,906,2357,583,940,298,1417,491,860Z200US91301,24477,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.4674,8730,457,7051,453,1679,282
92131,ZCTA5 92131,35831,1553,18985,1251,508,339,19,32,10842,956,23,35,1105,557,4349,862,1821,567,2528,650,860Z200US92131,35831,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0.3908,12873,497,10444,563,2429,358
92009,ZCTA5 92009,45778,1961,33578,1765,590,275,31,40,4023,1538,0,29,1848,696,5708,1310,3609,1243,2099,431,860Z200US92009,45778,28,41,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,28,41,0.4466,16223,642,11790,556,4433,655
92663,ZCTA5 92663,21584,1599,18544,1581,35,46,24,37,587,187,13,25,755,343,1626,461,1276,429,350,145,860Z200US92663,21584,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.5009,10352,696,5043,496,5309,648
94588,ZCTA5 94588,34423,1436,12881,1068,968,491,166,164,15970,1146,145,136,1439,613,2854,697,1263,438,1591,480,860Z200US94588,34423,15,18,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,9,16,6,10,0,29,0,29,0,29,0,29,0.4174,12182,400,7612,378,4570,359
95130,ZCTA5 95130,13491,1198,5383,574,343,346,2,6,5195,1048,0,21,977,382,1591,458,906,448,685,260,860Z200US95130,13491,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4558,4745,274,3025,231,1720,165
94542,ZCTA5 94542,14729,1186,5160,1136,1798,381,221,185,3300,597,74,60,1938,477,2238,622,817,328,1421,472,860Z200US94542,14729,25,34,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,22,33,0,21,0,21,0,21,3,6,0.4373,4866,346,3489,340,1377,235
92661,ZCTA5 92661,3095,637,2292,442,0,14,0,14,71,80,0,14,46,75,686,483,235,290,451,393,860Z200US92661,3095,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4678,1645,360,635,146,1010,365
94111,ZCTA5 94111,4553,732,1732,412,76,68,0,14,2513,636,0,14,47,46,185,128,59,97,126,73,860Z200US94111,4553,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.5302,2471,298,486,147,1985,273
92614,ZCTA5 92614,29617,1904,13778,1479,1394,629,98,102,8705,878,75,82,755,344,4812,1685,1527,441,3285,1591,860Z200US92614,29617,19,29,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,19,29,0,25,0,25,0,25,0,25,0,25,0,25,0.4423,12018,735,4306,419,7712,729
92808,ZCTA5 92808,20829,1431,11917,1232,437,271,59,64,4613,625,27,44,955,321,2821,726,1142,299,1679,633,860Z200US92808,20829,42,58,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,4,8,38,56,0.4253,7628,511,5536,515,2092,311
94536,ZCTA5 94536,70707,2330,19306,1517,2732,957,302,130,35841,2166,400,242,5821,1472,6305,874,3292,730,3013,580,860Z200US94536,70707,166,108,0,32,0,32,0,32,0,32,0,32,0,32,44,48,0,32,0,32,4,7,0,32,0,32,0,32,11,18,10,16,97,122,0.4198,25211,683,14418,672,10793,606
91356,ZCTA5 91356,30809,1382,20006,1126,1821,433,115,80,2549,633,6,15,2699,663,3613,956,1782,771,1831,499,860Z200US91356,30809,26,24,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,6,10,0,29,0,29,0,29,8,14,0,29,6,10,6,10,0.5279,12155,503,6994,404,5161,412
94530,ZCTA5 94530,26229,337,12421,718,1251,382,187,168,7635,628,39,55,1055,331,3641,447,1881,315,1760,340,860Z200US94530,26229,37,31,0,25,0,25,0,25,1,2,0,25,0,25,15,20,4,7,0,25,7,15,0,25,0,25,0,25,7,13,3,8,0,25,0.4599,10923,319,6313,377,4610,316
90277,ZCTA5 90277,35391,1543,23350,1533,834,393,228,227,5307,924,73,72,1044,265,4555,748,1969,447,2586,562,860Z200US90277,35391,78,78,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,22,33,0,29,42,62,14,26,0,29,0.4605,16393,600,8008,610,8385,645
92662,ZCTA5 92662,2285,468,2091,428,0,14,0,14,61,58,0,14,0,14,133,145,133,145,0,14,860Z200US92662,2285,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.5024,1196,223,610,123,586,208
91316,ZCTA5 91316,29246,1562,22271,1660,463,198,10,17,1816,377,0,25,1391,436,3295,818,1382,515,1913,652,860Z200US91316,29246,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0.5285,12874,647,6461,523,6413,600
95008,ZCTA5 95008,48415,930,24861,1219,934,338,122,82,12365,1126,428,462,3675,950,6030,994,3295,932,2735,691,860Z200US95008,48415,31,32,0,29,0,29,0,29,7,12,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,24,30,0.4702,18700,607,9135,605,9565,552
94602,ZCTA5 94602,31450,1658,13480,1124,4965,854,240,147,5138,519,417,353,3617,697,3593,648,1229,354,2364,544,860Z200US94602,31450,78,51,0,29,0,29,0,29,0,29,6,10,0,29,0,29,0,29,0,29,0,29,0,29,7,11,23,36,0,29,17,26,25,29,0.4940,12287,521,7285,469,5002,439
95037,ZCTA5 95037,51517,913,26135,1651,1103,536,277,143,8214,812,103,90,3199,656,12486,1431,9458,1433,3028,472,860Z200US95037,51517,47,29,0,32,7,11,13,20,0,32,8,12,0,32,0,32,0,32,0,32,0,32,0,32,13,19,6,10,0,32,0,32,0,32,0.4230,16512,504,11890,464,4622,352
